Agency Id,Order Id,Product Id,Agency Ref,Agency Name,Order Ref,Agency Activity,Agency Group,Agency Type,Product Category,Product Ref,Quantity,Total Purchased,Total Cost,Total Service Fee,Weight,County,Service Fee,Pickup Delivery Date,Confirmed Date,Service Fee Name,Shipping Method,Is Non Food,Warehouse Name,Warehouse Ref,Agency Postal Code,Agency City,Product Name,Category
162,176920,8973,O-101,Oglethorpe County Senior Center,FAIMPORT479542,,FP/OP/USDA,SENIOR-Agency,BLUE RECEIPT-SHL,MCC-16-10001,11,0,0,0.0,11,OGLETHORPE,0.0,3/7/2024 0:00,3/7/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
451,175288,690,L-105,Lexington Baptist Church,477917,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-03-10013,375,0,0,0.0,375,OGLETHORPE,0.0,2/7/2024 14:30,2/7/2024 11:40,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30648.0,Lexington,"ASSORTED BEVERAGES, SHL",Beverages
940,174992,50,O-114,Oconee Baptist Church ,477622,,FOOD PANTRY,FOOD PANTRY-Agency,LOCAL - LL,W-16-10002,289,0,0,52.02,289,OGLETHORPE,0.18,2/1/2024 14:29,2/1/2024 14:41,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30667.0,Stephens,MISC. FOOD BOX LL,Food Misc.
1007,180322,6918,S-141,SWAG Ministries,482928,,FP/OP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90382,2,0,0,0.0,98,OGLETHORPE,0.0,5/15/2024 8:00,5/15/2024 9:35,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,BI COLOR SWEET CORN,Vegetables
451,177235,696,L-105,Lexington Baptist Church,479855,,FP/GNAP/USDA,FOOD PANTRY-Agency,LOCAL - LL,W-25-10000,42,0,0,7.56,42,OGLETHORPE,0.18,3/13/2024 14:30,3/13/2024 11:38,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30648.0,Lexington,"ASSORTED SNACK ITEMS, LL",Food Misc.
1007,181916,5407,S-141,SWAG Ministries,484520,,FP/OP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-15-10000,52,0,0,9.36,52,OGLETHORPE,0.18,6/5/2024 9:27,6/5/2024 9:32,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30630.0,Crawford,"MEAT & SEAFOOD, FROZEN SHL",Proteins
1007,175271,875,S-141,SWAG Ministries,477900,,FP/OP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,17,0,0,0.0,17,OGLETHORPE,0.0,2/7/2024 9:34,2/7/2024 9:37,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30630.0,Crawford,"BREAD & BAKERY, ASSORTED SHL",Grains
451,177888,5958,L-105,Lexington Baptist Church,480507,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-16-10001,93,0,0,16.74,93,OGLETHORPE,0.18,3/26/2024 14:30,3/26/2024 14:19,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30648.0,Lexington,"COOLER FOOD, MISC. SHL",Food Misc.
433,176288,683,T-114,Thankful Baptist Church,478913,,FP/OP/GNAP/USDA,YOUTH-Agency,BLUE RECEIPT-SHL,W-16-10001,72,0,0,12.96,72,OGLETHORPE,0.18,2/27/2024 15:14,2/27/2024 10:58,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30667.0,Stephens,MISC. FOOD BOX SHL,Food Misc.
451,173918,92,L-105,Lexington Baptist Church,477547,,FP/GNAP/USDA,FOOD PANTRY-Agency,LOCAL - LL,W-01-10002,52,0,0,9.36,52,OGLETHORPE,0.18,1/31/2024 14:30,1/31/2024 12:05,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30648.0,Lexington,"ASSORTED NON-FOOD ITEMS, LL",Non-Food Misc.
451,175962,683,L-105,Lexington Baptist Church,478590,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-16-10001,22,0,0,3.96,22,OGLETHORPE,0.18,2/21/2024 14:30,2/21/2024 11:59,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30648.0,Lexington,MISC. FOOD BOX SHL,Food Misc.
451,180223,9048,L-105,Lexington Baptist Church,482829,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-07-90664,1,0,0,4.68,36,OGLETHORPE,0.13,5/8/2024 9:45,5/8/2024 12:04,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,"BUTTER, GREAT VALUE SALTED",Dairy
817,177220,890,F2KOGL,Food 2 Kids Oglethorpe County,479840,,DIRECT ASSISTANCE,DIRECT ASSISTANCE-Agency,GNAP,N-40-10001,4,0,0,0.0,108,OGLETHORPE,0.0,3/21/2024 15:00,3/27/2024 10:55,Price Code 1,TRACTOR TRAILER 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30607.0,Athens,GNAP APPLE SAUCE,Food Misc.
451,180526,9013,L-105,Lexington Baptist Church,483132,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10313,13,0,0,0.0,312,OGLETHORPE,0.0,5/13/2024 14:30,5/14/2024 8:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,USDA LIGHT RED KIDNEY BEANS 24/1LB,Proteins
817,177251,7298,F2KOGL,Food 2 Kids Oglethorpe County,479871,,DIRECT ASSISTANCE,DIRECT ASSISTANCE-Agency,GNAP,N-40-10248,5,0,0,0.0,70,OGLETHORPE,0.0,3/21/2024 15:30,3/27/2024 10:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30607.0,Athens,GNAP BAKING AND BISCUIT MIX,Food Misc.
940,180635,8973,O-114,Oconee Baptist Church ,FAIMPORT483241,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,MCC-16-10001,42,0,0,0.0,42,OGLETHORPE,0.0,5/9/2024 0:00,5/9/2024 0:00,Price Code 1,CONTACT FOR DELIVERY,False,Food Bank of Northeast Georgia,01,30667.0,Stephens,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
646,181675,8874,C-168,Crawford Pentecostal Church,484279,,FP/USDA,AFTER SCHOOL PROGRAM-Agency,YELLOW RECEIPT - SHN,F-10-10002,5,0,0,0.45,15,OGLETHORPE,0.03,6/5/2024 8:30,6/5/2024 12:08,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,OUTSHINE TROPICAL SMOOTHIE CUBES,Beverages
433,181132,688,T-114,Thankful Baptist Church,483737,,FP/OP/GNAP/USDA,YOUTH-Agency,BLUE RECEIPT-SHL,W-01-10000,16,0,0,0.0,16,OGLETHORPE,0.0,5/21/2024 15:14,5/21/2024 10:57,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30667.0,Stephens,"ASSORTED NON-FOOD ITEMS, SHL",Non-Food Misc.
451,172352,8887,L-105,Lexington Baptist Church,475983,,FP/GNAP/USDA,FOOD PANTRY-Agency,LFB,N-19-10056,2,0,0,2.88,16,OGLETHORPE,0.18,1/5/2024 14:30,1/5/2024 14:24,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,COTTONELLE TOILET PAPER 24,Non-Food Misc.
451,181600,9085,L-105,Lexington Baptist Church,484204,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90476,6,0,0,43.2,240,OGLETHORPE,0.18,6/7/2024 11:30,6/7/2024 13:11,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,USDA PORK LOIN BONELESS CHOPS CCC,Proteins
451,173338,8915,L-105,Lexington Baptist Church,476967,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90474,1,0,0,7.2,40,OGLETHORPE,0.18,1/24/2024 14:30,1/25/2024 12:45,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,USDA PACIFIC SALAD SHRIMP,Proteins
451,172692,170,L-105,Lexington Baptist Church,476323,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10007,13,0,0,0.0,364,OGLETHORPE,0.0,1/8/2024 14:30,1/16/2024 8:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables 
1007,173286,4195,S-141,SWAG Ministries,476915,,FP/OP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11030,5,0,0,0.0,100,OGLETHORPE,0.0,1/26/2024 3:37,2/20/2024 13:35,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,DIET COKE,Beverages
940,182475,688,O-114,Oconee Baptist Church ,485079,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-01-10000,52,0,0,0.0,52,OGLETHORPE,0.0,6/21/2024 11:44,6/21/2024 11:51,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30667.0,Stephens,"ASSORTED NON-FOOD ITEMS, SHL",Non-Food Misc.
940,182558,8970,O-114,Oconee Baptist Church ,FAIMPORT485161,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,MCW-16-10001,100,0,0,0.0,100,OGLETHORPE,0.0,6/20/2024 0:00,6/20/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30667.0,Stephens,"MISC. FOOD BOX, SHL RETAIL PICKUP",Food Misc.
451,177681,8915,L-105,Lexington Baptist Church,480301,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90474,1,0,0,4.0,40,OGLETHORPE,0.1,3/25/2024 14:30,3/25/2024 14:10,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,USDA PACIFIC SALAD SHRIMP,Proteins
451,173055,8846,L-105,Lexington Baptist Church,476685,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,N-03-11774,3,0,0,0.0,69,OGLETHORPE,0.0,1/19/2024 0:00,1/19/2024 14:07,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,PURE LEAF UNSWEETENED TEA,Beverages
451,172692,4852,L-105,Lexington Baptist Church,476323,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90035,58,0,0,0.0,1856,OGLETHORPE,0.0,1/8/2024 14:30,1/16/2024 8:14,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,USDA FROZEN CHERRIES CCC,Fruits
940,174992,5407,O-114,Oconee Baptist Church ,477622,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-15-10000,147,0,0,0.0,147,OGLETHORPE,0.0,2/1/2024 14:29,2/1/2024 14:41,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30667.0,Stephens,"MEAT & SEAFOOD, FROZEN SHL",Proteins
451,176542,8983,L-105,Lexington Baptist Church,479166,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-15-90556,2,0,0,2.16,12,OGLETHORPE,0.18,3/6/2024 14:30,3/6/2024 10:50,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,HORMEL MEAT LOAF W/ TOMATO SAUCE,Prepared Meals
646,181675,84,C-168,Crawford Pentecostal Church,484279,,FP/USDA,AFTER SCHOOL PROGRAM-Agency,USDA,N-50-10006,9,0,0,43.74,243,OGLETHORPE,0.18,6/5/2024 8:30,6/5/2024 12:08,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,USDA GREEN BEANS,Vegetables 
433,176047,8915,T-114,Thankful Baptist Church,478674,,FP/OP/GNAP/USDA,YOUTH-Agency,USDA,F-50-90474,1,0,0,4.0,40,OGLETHORPE,0.1,2/27/2024 15:14,2/27/2024 11:21,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30667.0,Stephens,USDA PACIFIC SALAD SHRIMP,Proteins
162,179302,8973,O-101,Oglethorpe County Senior Center,FAIMPORT481915,,FP/OP/USDA,SENIOR-Agency,BLUE RECEIPT-SHL,MCC-16-10001,3,0,0,0.0,3,OGLETHORPE,0.0,4/15/2024 0:00,4/15/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
1007,180322,7083,S-141,SWAG Ministries,482928,,FP/OP/USDA,FOOD PANTRY-Agency,USDA,C-50-10029,2,0,0,4.32,24,OGLETHORPE,0.18,5/15/2024 8:00,5/15/2024 9:35,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,"USDA MILD CHEDDAR CHEESE, BLOCK CCC",Dairy
940,175102,8939,O-114,Oconee Baptist Church ,477732,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-28-90530,5,0,0,0.0,210,OGLETHORPE,0.0,2/8/2024 8:20,2/9/2024 8:51,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30667.0,Stephens,"APPLES, SHL",Fruits
1007,180041,9015,S-141,SWAG Ministries,482649,,FP/OP/USDA,FOOD PANTRY-Agency,USDA,N-50-10314,1,0,0,8.82,49,OGLETHORPE,0.18,5/8/2024 8:00,5/8/2024 10:45,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,USDA RICE CCC,Grains
451,178365,170,L-105,Lexington Baptist Church,480981,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10007,13,0,0,0.0,364,OGLETHORPE,0.0,4/8/2024 14:30,4/11/2024 13:06,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,"USDA CORN, WHOLE KERNEL NO SALT",Vegetables 
433,178598,1045,T-114,Thankful Baptist Church,481214,,FP/OP/GNAP/USDA,YOUTH-Agency,BLUE RECEIPT-SHL,W-25-10009,20,0,0,3.6,20,OGLETHORPE,0.18,4/9/2024 15:14,4/9/2024 11:01,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30667.0,Stephens,"ASSORTED SNACK ITEMS, SHL",Food Misc.
433,181132,235,T-114,Thankful Baptist Church,483737,,FP/OP/GNAP/USDA,YOUTH-Agency,LOCAL - LL,W-03-10012,150,0,0,4.5,150,OGLETHORPE,0.03,5/21/2024 15:14,5/21/2024 10:57,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30667.0,Stephens,"ASSORTED BEVERAGES, LL",Beverages
713,176961,4852,B-136,Burt's United Methodist Church,479583,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90035,2,0,0,0.0,64,OGLETHORPE,0.0,3/19/2024 13:44,3/19/2024 12:19,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30627.0,Lexington,USDA FROZEN CHERRIES CCC,Fruits
433,176686,875,T-114,Thankful Baptist Church,479309,,FP/OP/GNAP/USDA,YOUTH-Agency,BLUE RECEIPT-SHL,W-04-10000,17,0,0,0.0,17,OGLETHORPE,0.0,3/5/2024 15:14,3/5/2024 10:38,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30667.0,Stephens,"BREAD & BAKERY, ASSORTED SHL",Grains
451,173338,8766,L-105,Lexington Baptist Church,476967,,FP/GNAP/USDA,FOOD PANTRY-Agency,LOCAL - LL,N-25-11919,5,0,0,1.8,10,OGLETHORPE,0.18,1/24/2024 14:30,1/25/2024 12:45,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,GHIRARDELLI SEA SALT CARAMEL CHOCOLATE,Food Misc.
433,176288,690,T-114,Thankful Baptist Church,478913,,FP/OP/GNAP/USDA,YOUTH-Agency,BLUE RECEIPT-SHL,W-03-10013,17,0,0,0.51,17,OGLETHORPE,0.03,2/27/2024 15:14,2/27/2024 10:58,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30667.0,Stephens,"ASSORTED BEVERAGES, SHL",Beverages
162,180641,8973,O-101,Oglethorpe County Senior Center,FAIMPORT483247,,FP/OP/USDA,SENIOR-Agency,BLUE RECEIPT-SHL,MCC-16-10001,129,0,0,0.0,129,OGLETHORPE,0.0,5/9/2024 0:00,5/9/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,"COOLER FOOD MISC., SHL RETAIL PICKUP",Food Misc.
433,173114,5772,T-114,Thankful Baptist Church,476744,,FP/OP/GNAP/USDA,YOUTH-Agency,LOCAL - LL,C-28-10000,16,0,0,0.48,16,OGLETHORPE,0.03,1/16/2024 15:14,1/16/2024 11:00,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30667.0,Stephens,"PRODUCE, FRESH LL",Mixed Produce
817,181458,9044,F2KOGL,Food 2 Kids Oglethorpe County,484062,,DIRECT ASSISTANCE,DIRECT ASSISTANCE-Agency,GNAP,N-40-10278,1,0,0,0.0,8,OGLETHORPE,0.0,5/30/2024 12:00,5/31/2024 14:15,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30607.0,Athens,"GNAP PASTA SIDE, ALFREDO ",Prepared Meals
451,181777,9015,L-105,Lexington Baptist Church,484381,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,N-50-10314,13,0,0,0.0,637,OGLETHORPE,0.0,6/10/2024 14:30,6/13/2024 5:23,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,USDA RICE CCC,Grains
451,178668,5938,L-105,Lexington Baptist Church,481284,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,C-28-10001,41,0,0,1.23,41,OGLETHORPE,0.03,4/10/2024 14:30,4/10/2024 11:53,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30648.0,Lexington,"PRODUCE, FRESH SHL",Mixed Produce
451,173055,8512,L-105,Lexington Baptist Church,476685,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10049,2,0,0,14.04,78,OGLETHORPE,0.18,1/19/2024 0:00,1/19/2024 14:07,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,USDA GRAPEFRUIT CCC,Fruits
1007,177629,875,S-141,SWAG Ministries,480249,,FP/OP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,80,0,0,0.0,80,OGLETHORPE,0.0,3/20/2024 9:14,3/20/2024 9:19,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30630.0,Crawford,"BREAD & BAKERY, ASSORTED SHL",Grains
451,177442,6780,L-105,Lexington Baptist Church,480062,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,C-50-10024,2,0,0,8.6,86,OGLETHORPE,0.1,3/20/2024 14:30,3/20/2024 10:44,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,USDA APPLES,Fruits
713,175990,8957,B-136,Burt's United Methodist Church,478618,,FP/GNAP/USDA,FOOD PANTRY-Agency,YELLOW RECEIPT - SHN,N-25-11956,2,0,0,1.44,8,OGLETHORPE,0.18,2/26/2024 13:44,2/26/2024 14:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30627.0,Lexington,HONEYMAID GRAHAM CRACKERS,Food Misc.
1007,175615,875,S-141,SWAG Ministries,478243,,FP/OP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-04-10000,20,0,0,0.0,20,OGLETHORPE,0.0,2/14/2024 9:49,2/14/2024 10:01,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30630.0,Crawford,"BREAD & BAKERY, ASSORTED SHL",Grains
451,181198,688,L-105,Lexington Baptist Church,483803,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-01-10000,4,0,0,0.72,4,OGLETHORPE,0.18,5/22/2024 14:30,5/22/2024 11:52,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30648.0,Lexington,"ASSORTED NON-FOOD ITEMS, SHL",Non-Food Misc.
940,182915,8986,O-114,Oconee Baptist Church ,FAIMPORT485517,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,MCW-01-10001,70,0,0,0.0,70,OGLETHORPE,0.0,6/29/2024 0:00,6/29/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30667.0,Stephens,"NON-FOOD ITEMS, SHL RETAIL PICKUPS",Non-Food Misc.
940,182475,5407,O-114,Oconee Baptist Church ,485079,,FOOD PANTRY,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,F-15-10000,77,0,0,13.86,77,OGLETHORPE,0.18,6/21/2024 11:44,6/21/2024 11:51,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30667.0,Stephens,"MEAT & SEAFOOD, FROZEN SHL",Proteins
1007,180041,3203,S-141,SWAG Ministries,482649,,FP/OP/USDA,FOOD PANTRY-Agency,USDA,N-50-10289,2,0,0,9.0,50,OGLETHORPE,0.18,5/8/2024 8:00,5/8/2024 10:45,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,USDA PECAN PIECES,Proteins
451,175626,1045,L-105,Lexington Baptist Church,478254,,FP/GNAP/USDA,FOOD PANTRY-Agency,BLUE RECEIPT-SHL,W-25-10009,70,0,0,12.6,70,OGLETHORPE,0.18,2/14/2024 14:30,2/14/2024 11:55,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30648.0,Lexington,"ASSORTED SNACK ITEMS, SHL",Food Misc.
451,173918,92,L-105,Lexington Baptist Church,477547,,FP/GNAP/USDA,FOOD PANTRY-Agency,LOCAL - LL,W-01-10002,14,0,0,0.0,14,OGLETHORPE,0.0,1/31/2024 14:30,1/31/2024 12:05,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30648.0,Lexington,"ASSORTED NON-FOOD ITEMS, LL",Non-Food Misc.
162,180640,8975,O-101,Oglethorpe County Senior Center,FAIMPORT483246,,FP/OP/USDA,SENIOR-Agency,BLUE RECEIPT-SHL,MCC-07-10001,349,0,0,0.0,349,OGLETHORPE,0.0,5/9/2024 0:00,5/9/2024 0:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,"DAIRY PRODUCTS, SHL RETAIL PICKUPS",Dairy
433,181132,683,T-114,Thankful Baptist Church,483737,,FP/OP/GNAP/USDA,YOUTH-Agency,BLUE RECEIPT-SHL,W-16-10001,60,0,0,10.8,60,OGLETHORPE,0.18,5/21/2024 15:14,5/21/2024 10:57,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30667.0,Stephens,MISC. FOOD BOX SHL,Food Misc.
646,181216,690,C-168,Crawford Pentecostal Church,483821,,FP/USDA,AFTER SCHOOL PROGRAM-Agency,BLUE RECEIPT-SHL,W-03-10013,172,0,0,0.0,172,OGLETHORPE,0.0,5/22/2024 12:13,5/22/2024 15:06,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30630.0,Crawford,"ASSORTED BEVERAGES, SHL",Beverages
566,180951,7414,MSFP-OGL,Oglethorpe School Food Pantry,483557,,FOOD PANTRY,DIRECT ASSISTANCE-Agency,PURCH,C-28-90525,5,0,0,0.0,110,OGLETHORPE,0.0,5/16/2024 15:00,5/16/2024 14:06,Mobile Pantry/Feed Site Only,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,BROCCOLI CROWNS,Vegetables 
433,179039,683,T-114,Thankful Baptist Church,481653,,FP/OP/GNAP/USDA,YOUTH-Agency,BLUE RECEIPT-SHL,W-16-10001,9,0,0,1.62,9,OGLETHORPE,0.18,4/16/2024 15:14,4/16/2024 10:53,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30667.0,Stephens,MISC. FOOD BOX SHL,Food Misc.
451,182385,4715,L-105,Lexington Baptist Church,484989,,FP/GNAP/USDA,FOOD PANTRY-Agency,USDA,F-50-90461,1,0,0,4.0,40,OGLETHORPE,0.1,6/26/2024 12:30,6/26/2024 12:28,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30648.0,Lexington,USDA ALASKAN POLLACK FISH FILLETS,Proteins
817,177251,6351,F2KOGL,Food 2 Kids Oglethorpe County,479871,,DIRECT ASSISTANCE,DIRECT ASSISTANCE-Agency,BLUE RECEIPT-SHL,C-28-90163,6,0,0,0.0,300,OGLETHORPE,0.0,3/21/2024 15:30,3/27/2024 10:00,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30607.0,Athens,YUKON GOLD POTATOES,Potatoes 
940,177771,696,O-114,Oconee Baptist Church ,480390,,FOOD PANTRY,FOOD PANTRY-Agency,LOCAL - LL,W-25-10000,80,0,0,14.4,80,OGLETHORPE,0.18,3/22/2024 9:55,3/22/2024 9:58,Price Code 1,CONTACT FOR DELIVERY,False,Sharing Floor Athens,01-SH,30667.0,Stephens,"ASSORTED SNACK ITEMS, LL",Food Misc.
1007,175771,4715,S-141,SWAG Ministries,478399,,FP/OP/USDA,FOOD PANTRY-Agency,USDA,F-50-90461,2,0,0,8.0,80,OGLETHORPE,0.1,2/28/2024 6:43,2/28/2024 8:35,Price Code 1,CUSTOMER PICKUP,False,Food Bank of Northeast Georgia,01,30630.0,Crawford,USDA ALASKAN POLLACK FISH FILLETS,Proteins
433,173114,5958,T-114,Thankful Baptist Church,476744,,FP/OP/GNAP/USDA,YOUTH-Agency,BLUE RECEIPT-SHL,C-16-10001,25,0,0,0.0,25,OGLETHORPE,0.0,1/16/2024 15:14,1/16/2024 11:00,Price Code 1,CUSTOMER PICKUP,False,Sharing Floor Athens,01-SH,30667.0,Stephens,"COOLER FOOD, MISC. SHL",Food Misc.
817,178732,9015,F2KOGL,Food 2 Kids Oglethorpe County,481346,,DIRECT ASSISTANCE,DIRECT ASSISTANCE-Agency,USDA,N-50-10314,2,0,0,0.0,98,OGLETHORPE,0.0,4/18/2024 15:00,4/24/2024 11:39,Price Code 1,TRUCK 1 MOBILE PANTRY,False,Food Bank of Northeast Georgia,01,30607.0,Athens,USDA RICE CCC,Grains
